7621.0	4467.0	2827.0	2089.0	1137.0	
4489.0	3216.0	2194.0	1317.0	NaN	
3408.0	2299.0	1301.0	NaN	NaN	
2586.0	1857.0	NaN	NaN	NaN	
2846.0	NaN	NaN	NaN	NaN	
