225957.0	115567.0	58171.0	29504.0	16628.0	
114811.0	60314.0	30476.0	16368.0	NaN	
61456.0	34872.0	16714.0	NaN	NaN	
30514.0	16726.0	NaN	NaN	NaN	
18184.0	NaN	NaN	NaN	NaN	
