380.0	394.0	528.0	473.0	807.0	
772.0	820.0	774.0	897.0	NaN	
668.0	973.0	929.0	NaN	NaN	
889.0	1020.0	NaN	NaN	NaN	
1060.0	NaN	NaN	NaN	NaN	
