115874.0	56544.0	32498.0	15405.0	8499.0	
59544.0	29892.0	15335.0	8609.0	NaN	
29402.0	16783.0	8661.0	NaN	NaN	
15373.0	9636.0	NaN	NaN	NaN	
9314.0	NaN	NaN	NaN	NaN	
