749.0	523.0	464.0	696.0	1275.0	
594.0	712.0	811.0	869.0	NaN	
1107.0	1071.0	962.0	NaN	NaN	
1311.0	924.0	NaN	NaN	NaN	
945.0	NaN	NaN	NaN	NaN	
