12116.0	7591.0	4437.0	2388.0	1360.0	
7590.0	4393.0	2578.0	1504.0	NaN	
4566.0	2765.0	1652.0	NaN	NaN	
3192.0	2127.0	NaN	NaN	NaN	
2702.0	NaN	NaN	NaN	NaN	
