60369.0	30711.0	15434.0	9263.0	4508.0	
32518.0	15643.0	8511.0	4952.0	NaN	
16852.0	13773.0	4637.0	NaN	NaN	
9334.0	4780.0	NaN	NaN	NaN	
4984.0	NaN	NaN	NaN	NaN	
